,Report Date Year,LGD_State_Code,LGD_Dist_Code,crop_code,crop,Modal Prices,Minimum Prices,Maximum Prices
20388,2016,29,536.0,708,Onion,627.6153846153846,256.88461538461536,1066.5384615384614
20389,2016,29,536.0,1001,Groundnut,3956.4057971014495,2957.6280193236717,4602.019323671498
20390,2016,29,536.0,1003,Sesamum,5509.0,5509.0,5509.0
20391,2016,29,536.0,1004,Rapeseed & Mustard,4616.666666666667,4616.666666666667,4616.666666666667
20392,2016,29,536.0,1008,Safflower,2490.744680851064,2480.1063829787236,2504.3617021276596
20393,2016,29,536.0,1009,Soyabean,3260.7148217636022,3082.0975609756097,3393.9943714821766
20394,2016,29,536.0,1101,Cotton,4904.916666666667,4573.876543209876,5151.37962962963
20395,2016,29,537.0,101,Paddy,1205.0,1205.0,1205.0
20396,2016,29,537.0,102,Jowar,1875.0967741935483,1355.6021505376343,2289.989247311828
20397,2016,29,537.0,103,Bajra,1412.4175824175825,1342.8241758241759,1464.2417582417581
20398,2016,29,537.0,104,Maize,1418.6719858156027,1315.6099290780141,1460.822695035461
20399,2016,29,537.0,105,Ragi,1395.1666666666667,1355.6666666666667,1474.0
20400,2016,29,537.0,106,Wheat,2032.5116959064328,1605.1461988304093,2606.4444444444443
20401,2016,29,537.0,202,"Arhar,Redgram",4730.509259259259,4064.865740740741,5057.902777777777
20402,2016,29,537.0,203,"Urad,Blackgram",6032.6,5784.175,6210.525
20403,2016,29,537.0,204,"Moong,Greengram",5397.373362445415,4312.205240174672,5872.652838427947
20404,2016,29,537.0,708,Onion,608.5507246376811,168.69565217391303,1044.3478260869565
20405,2016,29,537.0,1001,Groundnut,4374.049857549858,2895.071225071225,5203.15811965812
20406,2016,29,537.0,1003,Sesamum,4031.3333333333335,3594.5833333333335,4305.958333333333
20407,2016,29,537.0,1004,Rapeseed & Mustard,3358.6666666666665,3358.6666666666665,3358.6666666666665
20408,2016,29,537.0,1008,Safflower,2587.077272727273,2508.9954545454543,2624.6318181818183
20409,2016,29,537.0,1009,Soyabean,3206.2580645161293,3133.7096774193546,3259.8387096774195
20410,2016,29,537.0,1101,Cotton,4825.0329218107,4665.493827160494,5067.724279835391
20411,2016,29,538.0,102,Jowar,1933.876712328767,1751.3664383561643,2115.832191780822
20412,2016,29,538.0,103,Bajra,1625.8470588235293,1473.4196078431373,1758.4274509803922
20413,2016,29,538.0,106,Wheat,1721.0,1475.0,1927.5
20414,2016,29,538.0,202,"Arhar,Redgram",7690.605158730159,7138.755952380952,7957.8234126984125
20415,2016,29,538.0,203,"Urad,Blackgram",7531.12037037037,6361.592592592592,8337.219135802468
20416,2016,29,538.0,204,"Moong,Greengram",5052.852861035422,4654.307901907357,5402.405994550409
20417,2016,29,538.0,1003,Sesamum,5730.07949790795,4554.414225941423,6490.0251046025105
20418,2016,29,538.0,1008,Safflower,2655.435344827586,2521.2155172413795,2774.9310344827586
20419,2016,29,538.0,1009,Soyabean,3079.417391304348,2865.1565217391303,3259.904347826087
20420,2016,29,539.0,101,Paddy,1623.2,1547.396875,1745.21875
20421,2016,29,539.0,102,Jowar,1507.8101265822784,1496.012658227848,1517.886075949367
20422,2016,29,539.0,104,Maize,1426.2582547169811,1356.753537735849,1513.8301886792453
20423,2016,29,539.0,105,Ragi,1726.1180722891565,1682.9542168674698,1757.1180722891565
20424,2016,29,539.0,106,Wheat,2253.7906976744184,2206.232558139535,2317.6744186046512
20425,2016,29,539.0,202,"Arhar,Redgram",10643.75,10295.723214285714,10730.357142857143
20426,2016,29,539.0,203,"Urad,Blackgram",13814.203125,13381.28125,14135.40625
20427,2016,29,539.0,204,"Moong,Greengram",5968.75,5916.428571428572,6027.321428571428
20428,2016,29,539.0,701,Potato,1002.2831541218638,896.6164874551971,1117.7562724014338
20429,2016,29,539.0,708,Onion,652.2097902097902,491.8811188811189,812.6153846153846
20430,2016,29,539.0,1003,Sesamum,6677.777777777777,6672.222222222223,6683.333333333333
20431,2016,29,539.0,1010,Nigerseed,7000.0,7000.0,7000.0
20432,2016,29,539.0,1101,Cotton,4496.325,4464.25,4635.9
20433,2016,29,539.0,1102,Jute,3000.0,3000.0,3000.0
20434,2016,29,540.0,101,Paddy,1610.0625,1591.1875,1628.84375
20435,2016,29,540.0,102,Jowar,1700.348387096774,1628.9741935483871,1811.1870967741936
20436,2016,29,540.0,104,Maize,1485.9784017278619,1448.3434125269978,1509.8380129589632
20437,2016,29,540.0,105,Ragi,1483.7333333333333,1473.7333333333333,1502.4
20438,2016,29,540.0,106,Wheat,1622.0223642172523,1576.067092651757,1680.961661341853
20439,2016,29,540.0,202,"Arhar,Redgram",5523.22754491018,5045.035928143712,5855.592814371257
20440,2016,29,540.0,203,"Urad,Blackgram",9063.666666666666,9050.333333333334,9133.666666666666
20441,2016,29,540.0,204,"Moong,Greengram",5283.289940828402,4840.402366863906,5595.917159763314
20442,2016,29,540.0,1001,Groundnut,4431.884848484849,3544.960606060606,5199.539393939394
20443,2016,29,540.0,1003,Sesamum,5377.608695652174,4852.724637681159,6022.072463768116
20444,2016,29,540.0,1004,Rapeseed & Mustard,4099.0,4099.0,4099.0
20445,2016,29,540.0,1008,Safflower,2514.9253731343283,2415.223880597015,2620.0298507462685
20446,2016,29,540.0,1009,Soyabean,3325.7305699481867,3235.8238341968913,3400.0466321243525
20447,2016,29,540.0,1101,Cotton,5031.050359712231,4106.827338129497,5345.848920863309
20448,2016,29,541.0,101,Paddy,1567.5373134328358,1550.3283582089553,1601.910447761194
20449,2016,29,541.0,104,Maize,1094.9797297297298,1053.6081081081081,1126.5405405405406
20450,2016,29,541.0,202,"Arhar,Redgram",9733.555555555555,9733.555555555555,9733.555555555555
20451,2016,29,541.0,708,Onion,1000.0,1000.0,1000.0
20452,2016,29,542.0,101,Paddy,1769.6571428571428,1579.2,1928.5142857142857
20453,2016,29,542.0,102,Jowar,2663.5555555555557,2227.777777777778,2938.8888888888887
20454,2016,29,542.0,104,Maize,2071.5806451612902,1957.0430107526881,2188.7096774193546
20455,2016,29,542.0,105,Ragi,1808.0,1639.5833333333333,2006.25
20456,2016,29,542.0,106,Wheat,2075.0,1920.0,2775.0
20457,2016,29,542.0,202,"Arhar,Redgram",11757.19642857143,11046.42857142857,12916.42857142857
20458,2016,29,542.0,203,"Urad,Blackgram",12158.97619047619,11266.07142857143,13154.166666666666
20459,2016,29,542.0,204,"Moong,Greengram",8323.64406779661,7944.067796610169,9295.762711864407
20460,2016,29,542.0,701,Potato,1465.2696078431372,1286.2254901960785,1758.3333333333333
20461,2016,29,542.0,708,Onion,1271.5396825396826,1075.3968253968253,1496.8253968253969
20462,2016,29,542.0,1001,Groundnut,4184.8,4028.6666666666665,4354.0
20463,2016,29,543.0,101,Paddy,1613.7428571428572,1578.695238095238,1646.6380952380953
20464,2016,29,543.0,102,Jowar,1273.4444444444443,1237.388888888889,1296.7777777777778
20465,2016,29,543.0,103,Bajra,1514.520325203252,1419.0650406504064,1559.4552845528456
20466,2016,29,543.0,104,Maize,1440.1089108910892,1292.7128712871288,1500.6831683168316
20467,2016,29,543.0,105,Ragi,1780.0,1780.0,1780.0
20468,2016,29,543.0,106,Wheat,1550.1712328767123,1548.027397260274,1590.7602739726028
20469,2016,29,543.0,202,"Arhar,Redgram",5600.571428571428,4616.028571428571,6014.457142857143
20470,2016,29,543.0,203,"Urad,Blackgram",8384.5375,6183.2375,8927.05
20471,2016,29,543.0,204,"Moong,Greengram",5109.823529411765,4451.235294117647,5540.89705882353
20472,2016,29,543.0,1001,Groundnut,4836.959302325581,2254.5058139534885,5629.052325581395
20473,2016,29,543.0,1003,Sesamum,4704.423728813559,3807.576271186441,5227.050847457627
20474,2016,29,543.0,1101,Cotton,4701.0,4650.0,4745.0
20475,2016,29,544.0,101,Paddy,1457.4772727272727,1425.790909090909,1490.8636363636363
20476,2016,29,544.0,102,Jowar,1360.0,1343.3333333333333,1360.0
20477,2016,29,544.0,104,Maize,1350.0,1334.3548387096773,1362.0967741935483
20478,2016,29,544.0,105,Ragi,1788.4285714285713,1672.6122448979593,2053.908163265306
20479,2016,29,544.0,203,"Urad,Blackgram",8425.0,8425.0,8425.0
20480,2016,29,544.0,204,"Moong,Greengram",3893.3333333333335,3893.3333333333335,3893.3333333333335
20481,2016,29,544.0,1003,Sesamum,5600.0,5600.0,5600.0
20482,2016,29,545.0,101,Paddy,1556.4705882352941,1471.577030812325,1675.7619047619048
20483,2016,29,545.0,102,Jowar,1515.1666666666667,1447.0277777777778,1555.388888888889
20484,2016,29,545.0,104,Maize,1268.903448275862,1154.2183908045977,1375.0137931034483
20485,2016,29,545.0,105,Ragi,1691.96992481203,1624.0338345864661,1770.1203007518798
20486,2016,29,545.0,106,Wheat,2736.1979166666665,2591.09375,2883.0208333333335
20487,2016,29,545.0,202,"Arhar,Redgram",11339.150943396226,10133.666666666666,12462.51572327044
20488,2016,29,545.0,203,"Urad,Blackgram",9952.429378531073,9013.553672316384,10653.005649717514
20489,2016,29,545.0,204,"Moong,Greengram",6828.444444444444,6333.099616858238,7225.3448275862065
20490,2016,29,545.0,701,Potato,1214.7222222222222,944.9305555555555,1483.4722222222222
20491,2016,29,545.0,708,Onion,830.5487804878048,540.5487804878048,1125.3048780487804
20492,2016,29,545.0,1001,Groundnut,4438.034246575343,3123.7876712328766,5454.212328767123
20493,2016,29,545.0,1003,Sesamum,4648.642857142857,4510.5,4812.857142857143
20494,2016,29,545.0,1004,Rapeseed & Mustard,4808.0,4808.0,4808.0
20495,2016,29,545.0,1010,Nigerseed,7400.0,7400.0,7400.0
20496,2016,29,545.0,1101,Cotton,4877.056074766355,4806.056074766355,4890.570093457944
20497,2016,29,546.0,101,Paddy,1832.9543478260869,1681.2652173913043,1941.5739130434783
20498,2016,29,546.0,102,Jowar,1683.706827309237,1459.9156626506024,1748.9437751004016
20499,2016,29,546.0,103,Bajra,1500.0417633410673,1470.3132250580047,1518.8839907192576
20500,2016,29,546.0,104,Maize,1503.7482269503546,1496.3829787234042,1507.5177304964539
20501,2016,29,546.0,105,Ragi,1280.0,1280.0,1280.0
20502,2016,29,546.0,106,Wheat,1823.7821782178219,1810.0,1828.6930693069307
20503,2016,29,546.0,202,"Arhar,Redgram",6852.956790123457,5855.305555555556,7060.429012345679
20504,2016,29,546.0,203,"Urad,Blackgram",6401.75,6131.375,6401.75
20505,2016,29,546.0,204,"Moong,Greengram",4657.16,3912.097142857143,4761.708571428571
20506,2016,29,546.0,708,Onion,656.1626016260162,415.6951219512195,912.6382113821138
20507,2016,29,546.0,1001,Groundnut,4820.3642611683845,3262.5807560137455,5066.226804123711
20508,2016,29,546.0,1003,Sesamum,6140.516666666666,6084.4,6180.566666666667
20509,2016,29,546.0,1008,Safflower,2316.0222222222224,2218.9777777777776,2327.6666666666665
20510,2016,29,546.0,1101,Cotton,4683.218362282879,4232.022332506203,5094.694789081886
20511,2016,29,547.0,101,Paddy,1610.0889395667048,1564.5986316989738,1707.9350057012543
20512,2016,29,547.0,102,Jowar,1642.5825242718447,1612.2718446601941,1663.9417475728155
20513,2016,29,547.0,103,Bajra,1498.0813953488373,1472.906976744186,1506.3372093023256
20514,2016,29,547.0,104,Maize,1478.3848987108656,1422.6390423572743,1535.9594843462246
20515,2016,29,547.0,105,Ragi,2111.9166666666665,2034.6666666666667,2190.1666666666665
20516,2016,29,547.0,106,Wheat,2649.46875,2557.5089285714284,2740.308035714286
20517,2016,29,547.0,202,"Arhar,Redgram",12300.341818181818,11646.523636363636,12945.16
20518,2016,29,547.0,203,"Urad,Blackgram",14586.845323741007,13892.187050359713,15256.226618705035
20519,2016,29,547.0,204,"Moong,Greengram",8253.364197530864,8028.055555555556,8469.660493827161
20520,2016,29,547.0,701,Potato,1955.701754385965,1846.4912280701753,2059.2105263157896
20521,2016,29,547.0,708,Onion,1214.8494983277592,1046.9899665551839,1349.6153846153845
20522,2016,29,547.0,1001,Groundnut,4382.727272727273,3757.5151515151515,5029.272727272727
20523,2016,29,547.0,1009,Soyabean,3476.6666666666665,3447.5,3485.0
20524,2016,29,547.0,1101,Cotton,5220.923976608187,3623.4912280701756,5683.801169590643
20525,2016,29,548.0,101,Paddy,1562.1913043478262,1474.9565217391305,1648.4521739130435
20526,2016,29,548.0,102,Jowar,1587.142857142857,1546.4285714285713,1588.5714285714287
20527,2016,29,548.0,103,Bajra,2225.0,1500.0,2275.0
20528,2016,29,548.0,104,Maize,1479.9408866995075,1361.551724137931,1545.2660098522167
20529,2016,29,548.0,105,Ragi,1823.1233766233765,1629.3344155844156,1955.7694805194806
20530,2016,29,548.0,106,Wheat,2310.0,2200.0,2340.0
20531,2016,29,548.0,202,"Arhar,Redgram",7933.522727272727,7105.295454545455,8395.636363636364
20532,2016,29,548.0,203,"Urad,Blackgram",7100.0,5600.0,8200.0
20533,2016,29,548.0,204,"Moong,Greengram",4951.388888888889,4699.444444444444,5088.888888888889
20534,2016,29,548.0,701,Potato,1435.625,1203.125,1662.5
20535,2016,29,548.0,708,Onion,1217.4285714285713,900.7142857142857,1536.2857142857142
20536,2016,29,548.0,1001,Groundnut,4174.424242424242,3332.931818181818,4825.795454545455
20537,2016,29,548.0,1101,Cotton,11000.0,11000.0,11000.0
20538,2016,29,549.0,101,Paddy,1518.7974683544303,1456.5632911392406,1587.7721518987341
20539,2016,29,549.0,202,"Arhar,Redgram",10780.17857142857,10605.25,10948.107142857143
20540,2016,29,549.0,203,"Urad,Blackgram",14153.658536585366,13252.536585365853,14704.80487804878
20541,2016,29,549.0,204,"Moong,Greengram",7913.5,7913.5,8051.0
20542,2016,29,549.0,701,Potato,1595.8333333333333,1472.9166666666667,1722.9166666666667
20543,2016,29,549.0,708,Onion,1133.3333333333333,1025.0,1238.5416666666667
20544,2016,29,549.0,1001,Groundnut,3150.1967213114754,3023.7377049180327,3252.4590163934427
20545,2016,29,550.0,101,Paddy,1523.2885304659499,1431.636200716846,1602.5017921146953
20546,2016,29,550.0,102,Jowar,2000.0,2000.0,2000.0
20547,2016,29,550.0,104,Maize,1428.0394265232974,1388.279569892473,1462.68458781362
20548,2016,29,550.0,105,Ragi,2600.0,2550.0,2650.0
20549,2016,29,550.0,204,"Moong,Greengram",5891.666666666667,5866.666666666667,5916.666666666667
20550,2016,29,550.0,701,Potato,2177.777777777778,2072.222222222222,2283.3333333333335
20551,2016,29,550.0,708,Onion,1429.4444444444443,1350.0,1497.7777777777778
20552,2016,29,550.0,1001,Groundnut,5642.307692307692,5600.0,5684.615384615385
20553,2016,29,550.0,1003,Sesamum,8537.5,8525.0,8550.0
20554,2016,29,550.0,1004,Rapeseed & Mustard,4800.0,4800.0,4800.0
20555,2016,29,550.0,1009,Soyabean,3460.0,3460.0,3460.0
20556,2016,29,550.0,1101,Cotton,5929.7,5587.75,6069.7
20557,2016,29,630.0,101,Paddy,1505.5,1429.2727272727273,1567.7727272727273
20558,2016,29,630.0,102,Jowar,1478.75,1428.75,1562.5
20559,2016,29,630.0,103,Bajra,1625.0,1400.0,1725.0
20560,2016,29,630.0,104,Maize,1659.7412008281574,1533.167701863354,1843.167701863354
20561,2016,29,630.0,105,Ragi,1744.356846473029,1630.643153526971,1829.7095435684648
20562,2016,29,630.0,202,"Arhar,Redgram",8138.0952380952385,7778.571428571428,8555.238095238095
20563,2016,29,630.0,204,"Moong,Greengram",4612.5,4587.5,4745.0
20564,2016,29,630.0,701,Potato,1273.7313432835822,1009.6517412935324,1487.363184079602
20565,2016,29,630.0,708,Onion,1176.1915887850466,963.2242990654206,1356.3551401869158
20566,2016,29,630.0,1001,Groundnut,3919.891304347826,3801.086956521739,4066.8478260869565
20567,2016,29,630.0,1101,Cotton,5223.529411764706,4629.411764705882,5844.117647058823
20568,2016,29,631.0,101,Paddy,1600.0,1550.0,1650.0
20569,2016,29,631.0,104,Maize,1600.0,1566.6666666666667,1633.3333333333333
20570,2016,29,631.0,105,Ragi,1975.0,1875.0,2075.0
20571,2016,29,631.0,204,"Moong,Greengram",4600.0,4500.0,4700.0
20572,2016,29,631.0,708,Onion,1350.0,1000.0,1550.0
20573,2016,29,631.0,1003,Sesamum,6006.25,5900.0,6112.5
20574,2016,29,635.0,101,Paddy,1502.5,1352.5,1800.0
20575,2016,29,635.0,104,Maize,1763.3333333333333,1541.6666666666667,2000.0
20576,2016,29,635.0,105,Ragi,1758.3333333333333,1650.0,2033.3333333333333
20577,2016,29,635.0,202,"Arhar,Redgram",7572.420187793427,7002.204225352113,7832.342723004695
20578,2016,29,635.0,203,"Urad,Blackgram",6382.135135135135,6260.783783783784,6527.243243243243
20579,2016,29,635.0,204,"Moong,Greengram",5033.688679245283,4478.622641509434,5382.698113207547
20580,2016,29,635.0,701,Potato,1525.0,1066.6666666666667,1933.3333333333333
20581,2016,29,635.0,708,Onion,1011.7857142857143,789.2857142857143,1250.0
20582,2016,29,635.0,1001,Groundnut,4634.661202185793,4024.27868852459,5007.0
20583,2016,29,635.0,1008,Safflower,2251.0,2251.0,2251.0
20584,2016,29,636.0,101,Paddy,2500.0,2400.0,2600.0
20585,2016,29,636.0,102,Jowar,2370.967741935484,2220.1612903225805,2502.016129032258
20586,2016,29,636.0,103,Bajra,1399.3465346534654,1358.980198019802,1436.5247524752476
20587,2016,29,636.0,104,Maize,1386.6666666666667,1340.7829457364342,1422.953488372093
20588,2016,29,636.0,106,Wheat,2752.6831683168316,2492.1881188118814,2911.4950495049507
20589,2016,29,636.0,202,"Arhar,Redgram",6426.60544217687,6191.1768707483,6644.680272108843
20590,2016,29,636.0,203,"Urad,Blackgram",5583.333333333333,5366.666666666667,5816.666666666667
20591,2016,29,636.0,204,"Moong,Greengram",5133.934426229508,4906.55737704918,5353.2786885245905
20592,2016,29,636.0,708,Onion,740.3409090909091,388.0681818181818,1125.0
20593,2016,29,636.0,1001,Groundnut,5282.5,4794.9807692307695,5457.384615384615
20594,2016,29,636.0,1008,Safflower,2956.25,2876.0416666666665,3033.3333333333335
20595,2016,29,636.0,1101,Cotton,5255.367272727272,4181.050909090909,5490.44
20596,2016,30,551.0,701,Potato,1477.6315789473683,1092.1052631578948,1789.4736842105262
20597,2016,30,551.0,708,Onion,863.5245901639345,619.672131147541,1059.8360655737704
20598,2016,32,554.0,106,Wheat,1929.403409090909,1866.4772727272727,1995.7386363636363
20599,2016,32,554.0,202,"Arhar,Redgram",5200.0,5000.0,5500.0
20600,2016,32,554.0,203,"Urad,Blackgram",14934.590163934427,14692.377049180328,15079.754098360656
20601,2016,32,554.0,204,"Moong,Greengram",9218.107876712329,9024.229452054795,9351.797945205479
20602,2016,32,554.0,701,Potato,2613.184171597633,2496.8491124260354,2752.664692820133
20603,2016,32,554.0,708,Onion,1757.8067597354886,1649.338721528288,1893.3038999264165
20604,2016,32,554.0,1001,Groundnut,8718.88686131387,8659.85401459854,8779.653284671533
20605,2016,32,554.0,1004,Rapeseed & Mustard,5302.083333333333,5229.166666666667,5377.083333333333
20606,2016,32,555.0,701,Potato,2549.3867924528304,2305.0117924528304,2841.4150943396226
20607,2016,32,555.0,708,Onion,1734.5673925838728,1521.4832254267217,1989.4114184814596
20608,2016,32,556.0,203,"Urad,Blackgram",13916.326530612245,13916.326530612245,13971.42857142857
20609,2016,32,556.0,204,"Moong,Greengram",8515.555555555555,8515.555555555555,8537.777777777777
20610,2016,32,556.0,701,Potato,2327.6955602536996,2222.4101479915435,2383.086680761099
20611,2016,32,556.0,708,Onion,1782.8752642706131,1676.1099365750529,1818.1818181818182
20612,2016,32,557.0,203,"Urad,Blackgram",13721.951219512195,13709.756097560976,14271.951219512195
20613,2016,32,557.0,204,"Moong,Greengram",8283.132530120482,8283.132530120482,9259.036144578313
20614,2016,32,557.0,701,Potato,2612.7744107744106,2548.8215488215487,2677.83164983165
20615,2016,32,557.0,708,Onion,1789.0103270223751,1731.7555938037865,1847.2203098106713
20616,2016,32,558.0,101,Paddy,1583.5051546391753,1533.5051546391753,1633.5051546391753
20617,2016,32,558.0,701,Potato,2114.3854748603353,1956.4245810055866,2317.5977653631285
20618,2016,32,558.0,708,Onion,1436.2903225806451,1328.225806451613,1600.0
20619,2016,32,559.0,106,Wheat,3707.3446327683614,3514.6892655367233,3884.1807909604518
20620,2016,32,559.0,203,"Urad,Blackgram",15548.148148148148,14768.518518518518,16041.666666666666
20621,2016,32,559.0,204,"Moong,Greengram",11000.0,10500.0,11500.0
20622,2016,32,559.0,701,Potato,2820.8387096774195,2631.8622174381053,2973.406889128095
20623,2016,32,559.0,708,Onion,2120.021505376344,1939.4510226049515,2265.7158234660924
20624,2016,32,560.0,203,"Urad,Blackgram",14576.842105263158,13962.105263157895,14700.0
20625,2016,32,560.0,204,"Moong,Greengram",8235.78947368421,7914.736842105263,8357.894736842105
20626,2016,32,560.0,701,Potato,2704.403866809882,2415.0375939849623,2967.1321160042967
20627,2016,32,560.0,708,Onion,1856.7338282078474,1595.2810180275717,2105.1961823966067
20628,2016,32,561.0,202,"Arhar,Redgram",12678.947368421053,12318.12865497076,13036.842105263158
20629,2016,32,561.0,203,"Urad,Blackgram",15212.921348314607,14823.033707865168,15591.573033707866
20630,2016,32,561.0,701,Potato,2192.4823410696267,2058.577194752775,2361.3636363636365
20631,2016,32,561.0,708,Onion,1513.0,1400.6,1666.2
20632,2016,32,562.0,202,"Arhar,Redgram",12253.511705685618,11811.371237458194,12667.558528428093
20633,2016,32,562.0,203,"Urad,Blackgram",15016.089965397923,14548.09688581315,15484.083044982699
20634,2016,32,562.0,204,"Moong,Greengram",8461.237785016287,8345.928338762214,8577.361563517916
20635,2016,32,562.0,701,Potato,2216.974701335207,2091.4617006324665,2332.269852424455
20636,2016,32,562.0,708,Onion,1651.1382978723404,1533.8014184397164,1755.7182398864443
20637,2016,32,563.0,202,"Arhar,Redgram",12947.830188679245,12572.735849056604,13221.38679245283
20638,2016,32,563.0,203,"Urad,Blackgram",14279.187817258884,13902.453468697124,14547.546531302876
20639,2016,32,563.0,204,"Moong,Greengram",8764.192949907236,8429.87012987013,9167.319109461967
20640,2016,32,563.0,205,"Masur,Lentil",9906.060606060606,9696.969696969696,9941.060606060606
20641,2016,32,563.0,701,Potato,2480.0800800800803,2234.6346346346345,2663.4834834834833
20642,2016,32,563.0,708,Onion,1797.6823176823177,1579.1208791208792,1941.3036963036964
20643,2016,32,565.0,103,Bajra,310.0,300.0,320.0
20644,2016,32,565.0,701,Potato,2472.530329289428,2318.890814558059,2600.433275563258
20645,2016,32,565.0,708,Onion,2216.6089965397923,2097.318339100346,2339.1868512110727
20646,2016,32,566.0,701,Potato,2494.8667711598746,2347.5705329153607,2581.098039215686
20647,2016,32,566.0,708,Onion,1866.471506635441,1725.815768930523,1940.78828125
20648,2016,32,567.0,101,Paddy,1554.3364197530864,1452.5771604938273,1597.0061728395062
20649,2016,33,569.0,101,Paddy,1446.1224489795918,1407.9591836734694,1487.3469387755101
20650,2016,33,569.0,102,Jowar,1906.6176470588234,1807.8431372549019,2003.4313725490197
20651,2016,33,569.0,103,Bajra,1402.7777777777778,1342.5925925925926,1464.8148148148148
20652,2016,33,569.0,104,Maize,1489.5306859205775,1437.0758122743682,1542.2382671480145
20653,2016,33,569.0,105,Ragi,1900.0,1800.0,2000.0
20654,2016,33,569.0,401,Sugarcane,4000.0,4000.0,4000.0
20655,2016,33,569.0,1001,Groundnut,4612.5,4275.0,4725.0
20656,2016,33,569.0,1003,Sesamum,7500.0,7500.0,7500.0
20657,2016,33,569.0,1101,Cotton,4630.0,4480.0,4776.0
20658,2016,33,570.0,101,Paddy,1280.407960199005,1201.758564437194,1339.7029702970297
20659,2016,33,570.0,103,Bajra,2651.823529411765,2170.5882352941176,3526.9411764705883
20660,2016,33,570.0,104,Maize,1483.0293398533008,1402.5926829268292,1523.9388235294118
20661,2016,33,570.0,105,Ragi,1796.5057471264367,1716.6,1851.0397111913358
20662,2016,33,570.0,203,"Urad,Blackgram",8728.606312292359,7687.634266886326,9359.129296235678
20663,2016,33,570.0,204,"Moong,Greengram",5154.813559322034,4845.974226804124,5415.150259067357
20664,2016,33,570.0,1001,Groundnut,6903.364389233954,6159.286298568507,7316.9057377049185
20665,2016,33,570.0,1003,Sesamum,5058.6424581005585,4182.58201058201,5778.836065573771
20666,2016,33,570.0,1004,Rapeseed & Mustard,4746.0,4745.5,4746.5
20667,2016,33,570.0,1101,Cotton,4326.649350649351,3916.5116279069766,4587.888888888889
20668,2016,33,571.0,104,Maize,1578.6160714285713,1554.5535714285713,1601.875
20669,2016,33,571.0,1001,Groundnut,4208.699059561129,4090.5956112852664,4294.984326018809
20670,2016,33,571.0,1101,Cotton,6200.45871559633,6044.80122324159,6315.4434250764525
20671,2016,33,572.0,101,Paddy,1513.9429530201342,1411.094276094276,1623.3333333333333
20672,2016,33,572.0,102,Jowar,1560.7692307692307,1403.076923076923,1717.6923076923076
20673,2016,33,572.0,104,Maize,1445.6312769010044,1385.25824964132,1508.8146551724137
20674,2016,33,572.0,203,"Urad,Blackgram",6500.0,5500.0,7500.0
20675,2016,33,572.0,1001,Groundnut,4513.991596638655,4162.605042016807,4839.915966386555
20676,2016,33,572.0,1101,Cotton,4151.251691474966,3942.828146143437,4368.746612466125
20677,2016,33,573.0,101,Paddy,1525.0,1500.0,1550.0
20678,2016,33,573.0,104,Maize,1486.8387096774193,1365.6129032258063,1580.7956989247311
20679,2016,33,573.0,202,"Arhar,Redgram",7289.833333333333,6587.25,7780.0
20680,2016,33,573.0,203,"Urad,Blackgram",6959.333333333333,6229.5,7306.0
20681,2016,33,573.0,1001,Groundnut,5152.131313131313,4652.030303030303,5467.777777777777
20682,2016,33,573.0,1003,Sesamum,7146.252032520325,6188.682926829269,7887.430894308943
20683,2016,33,573.0,1101,Cotton,5324.378378378378,4968.5675675675675,5580.540540540541
20684,2016,33,574.0,101,Paddy,1412.5289747399702,1283.9123328380385,1497.077265973254
20685,2016,33,576.0,101,Paddy,1506.992337164751,1454.8659003831417,1570.8429118773947
20686,2016,33,576.0,1001,Groundnut,4212.765151515152,4122.386363636364,4325.757575757576
20687,2016,33,577.0,105,Ragi,2098.6862442040187,2016.6383307573415,2175.0772797527047
20688,2016,33,577.0,1001,Groundnut,4191.482649842272,4063.8801261829653,4290.2208201892745
20689,2016,33,577.0,1101,Cotton,5496.076923076923,5335.2307692307695,5689.538461538462
20690,2016,33,578.0,101,Paddy,1601.7550274223036,1532.632541133455,1656.0786106032906
20691,2016,33,578.0,102,Jowar,1996.276595744681,1868.9716312056737,2128.900709219858
20692,2016,33,578.0,1003,Sesamum,4807.553956834532,4210.791366906475,5403.956834532374
20693,2016,33,578.0,1101,Cotton,4072.040072859745,3912.568306010929,4236.520947176685
20694,2016,33,579.0,101,Paddy,1848.3108108108108,1573.2713963963963,2103.7364864864867
20695,2016,33,579.0,203,"Urad,Blackgram",10531.285714285714,9954.214285714286,10974.57142857143
20696,2016,33,579.0,204,"Moong,Greengram",6410.714285714285,5821.428571428572,7000.0
20697,2016,33,579.0,1101,Cotton,5412.321138211382,4511.934959349594,5849.081300813008
20698,2016,33,580.0,1003,Sesamum,6659.971428571429,5735.342857142857,7753.571428571428
20699,2016,33,580.0,1101,Cotton,5398.925,5285.80625,5507.275
20700,2016,33,582.0,101,Paddy,1542.7166900420757,1445.6044880785414,1581.936886395512
20701,2016,33,582.0,104,Maize,1347.5916230366493,1319.109947643979,1363.874345549738
20702,2016,33,582.0,203,"Urad,Blackgram",5370.901408450704,5316.169014084507,5420.056338028169
20703,2016,33,582.0,1001,Groundnut,4059.8245614035086,4026.9298245614036,4075.7644110275687
20704,2016,33,582.0,1003,Sesamum,4875.428571428572,4825.071428571428,4924.214285714285
20705,2016,33,583.0,101,Paddy,1450.177304964539,1343.4184397163122,1492.0770010131712
